id,grid_x,grid_y,n_internal,seed,n_nodes,n_edges,target_stretch,max_force,max_stretch,mean_stretch,std_stretch,max_displacement,energy,sim_time,feat_n_node,feat_n_edge,feat_total_length,feat_mean_edge_len,feat_len_cv,feat_deg2_count,feat_deg4_count,feat_degree_entropy,feat_orient_entropy,feat_anisotropy,feat_radius_gyration,feat_moment_total,feat_clustering_coef,feat_fiedler_value,feat_lambda_max,feat_spectral_gap_ratio,feat_aspl_giant,feat_boundary_frac,feat_fractal_dim_box,feat_rigidity_index,feat_redundancy_ratio,feat_max_k_core,feat_kcore_frac,feat_triangle_count,feat_triangle_ratio,feat_quad_count,feat_quad_ratio,feat_avg_shortest_dy,feat_straightness,feat_mesh_median_area,feat_mesh_cv_area,feat_mesh_max_area_ratio,feat_edge_betweenness_max,feat_edge_betweenness_gini,feat_largest_pore_ratio,feat_top_area_sum_ratio,feat_top_convexity_min,feat_top_convexity_mean,feat_top_circularity_min,feat_big_pore_count,feat_total_pore_count,feat_total_pore_ratio,feat_center_pore_ratio,feat_edge_pore_ratio,feat_pore_area_cv,feat_pore_area_skew,feat_pore_area_kurtosis,feat_pore_area_max_over_mean,feat_pore_large_area_frac,feat_pore_count_large_frac,feat_pore_density,feat_pore_spatial_cv,feat_contact_thick,feat_contact_canvas_size,feat_contact_nodes,feat_contact_edges,feat_contact_edge_pixel_union_count,feat_contact_edge_pixel_sum,feat_contact_raw_overlap_pixel_count,feat_contact_overlap_pixel_count,feat_contact_overlap_pair_count,feat_contact_overlap_pairs_per_edge,feat_contact_edges_with_contact_count,feat_contact_edges_with_contact_ratio,feat_contact_overlap_pixel_ratio_union,feat_contact_raw_overlap_pixel_ratio_union,feat_contact_overlap_pixel_ratio_canvas,feat_contact_overlap_length_px_approx,feat_contact_overlap_length_ratio_centerline,feat_contact_centerline_length_px,feat_contact_overlap_pair_size_sum,feat_contact_overlap_pair_size_mean,feat_contact_overlap_pair_size_median,feat_contact_overlap_pair_size_max,feat_contact_overlap_pair_size_std,feat_contact_overlap_pair_size_q75,feat_contact_overlap_pair_size_q90,feat_contact_overlap_pair_size_q95,feat_contact_overlap_cc_count,feat_contact_overlap_cc_size_sum,feat_contact_overlap_cc_size_mean,feat_contact_overlap_cc_size_median,feat_contact_overlap_cc_size_max,feat_contact_overlap_cc_size_std,feat_contact_overlap_cc_size_q75,feat_contact_overlap_cc_size_q90,feat_contact_overlap_cc_size_q95,feat_contact_edge_contact_degree_mean,feat_contact_edge_contact_degree_median,feat_contact_edge_contact_degree_max,feat_contact_edge_contact_degree_std,feat_contact_edge_contact_degree_q75,feat_contact_edge_contact_degree_q90,feat_contact_edge_contact_degree_q95
55,3,2,11,398,325,421,1.5,117168.6683516314,2.171686683516314,1.2430587450297348,0.2712135995154574,15.917848398988873,0.0,13.832160949707031,325,421,548.9841361478934,1.3040003233916708,0.7455970328338637,37,0,1.0874290848114136,3.9629083248176653,0.008752175751716626,10.827973602125457,8168.973420081258,0.018461538461538463,0.006982161499925021,5.718861267645561,0.001220900660665674,14.259620132953467,0.1187648456057007,0.05598659876270418,-226.0,0.23040380047505937,2,0.006153846153846154,6,0.014251781472684086,12,0.028503562945368172,20.08423995206166,1.004211997603033,0.0,0.0,0.0,0.17905084695226942,0.4731637866131657,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,325,421,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
56,2,4,15,405,464,585,1.5,91183.62691733836,1.9118362691733837,1.2462741520679317,0.18803631485050334,10.968910160328864,0.0,13.436305284500122,464,585,754.2911659163791,1.2893866084040668,0.7527706574623381,66,0,1.2023594966084572,3.8928763167484517,0.1133188740842688,13.434232859111203,13972.458104426565,0.0,0.005825267742306024,5.681629467202093,0.0010252811761013413,16.00889997765696,0.13675213675213677,0.03516305595982835,-340.0,0.20854700854700856,2,0.004310344827586207,0,0.0,16,0.02735042735042735,40.04218162195437,1.0010545405488342,0.0,0.0,0.0,0.1985766437060157,0.509389552263439,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,464,585,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
57,2,5,17,412,556,721,1.5,76368.17947480947,1.7636817947480947,1.2814888277905983,0.16350411327866463,11.072145596966692,0.0,15.013835191726685,556,721,909.631332157911,1.2616245938389887,0.7240293663909019,86,0,1.1346765835141226,4.024021094371869,0.10757528540181194,16.098783932504837,20473.985259103974,0.017985611510791366,0.0027322445851472666,5.569544291425391,0.0004905687866336231,19.657534512930198,0.09986130374479889,0.043214768640423055,-388.0,0.2302357836338419,2,0.0035971223021582736,10,0.013869625520110958,0,0.0,49.999999999999986,0.9999999999999797,0.0,0.0,0.0,0.17374284801379367,0.5935106975172039,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,556,721,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
58,5,4,23,419,1119,1462,1.5,287814.9595943113,3.878149595943113,1.2710575886787174,0.40169580949312056,25.914488894295168,0.0,31.58433747291565,1119,1462,1807.6158854859684,1.2363993744774067,0.7332580685655605,205,0,1.1303823157635462,3.8961626042090156,0.04883092318290767,19.047018515845807,50742.02461887982,0.017873100983020553,0.002892399339820103,5.717829883358755,0.0005058561375247755,24.02013521528454,0.08071135430916553,0.046818861598475654,-773.0,0.23529411764705882,2,0.0017873100983020554,20,0.013679890560875513,0,0.0,40.16562472677647,1.0041406181693866,0.0,0.0,0.0,0.12314511733521921,0.5610877629055202,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,1119,1462,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
59,3,5,6,426,790,1050,1.5,128372.30549883998,2.2837230549884,1.2846019477372779,0.267298033690464,15.65762694638901,0.0,15.536099672317505,790,1050,1341.9070763218883,1.2780067393541794,0.6904937628106709,110,0,1.032044247651516,3.8867741610751128,0.057998783672413574,17.258579356965694,32790.473057358904,0.0,0.003473160591676512,5.61847522730373,0.0006181678215466016,21.750904044536426,0.0761904761904762,0.038203640255070934,-527.0,0.24857142857142858,2,0.002531645569620253,0,0.0,0,0.0,50.004161900832784,1.0000832380166356,0.0,0.0,0.0,0.12113376807355762,0.4615195033821008,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,790,1050,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
60,3,2,10,433,350,439,1.5,116801.3829351485,2.168013829351485,1.2280860281122075,0.25234579410947017,15.377344069846668,0.0,14.303104162216187,350,439,530.9956874213469,1.2095573745360977,0.6897220293954428,48,0,1.2086622140476255,3.921732168597816,0.09163677176018341,10.95059834310818,8549.789327380973,0.0,0.007671363961108488,5.590095185152398,0.0013723136560326705,14.367891936144085,0.14578587699316628,0.05055158620148854,-258.0,0.20501138952164008,2,0.005714285714285714,0,0.0,6,0.01366742596810934,20.070757117555427,1.0035378558777213,0.0,0.0,0.0,0.19544030625447528,0.4580366942654572,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,350,439,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
61,5,5,16,440,1360,1800,1.5,156854.96520849664,2.5685496520849664,1.27672330857202,0.396971055369857,25.42517518686013,0.0,14.940891027450562,1360,1800,2246.4487114973913,1.2480270619429952,0.731093202606871,240,0,1.0768432162250887,3.9522619160839816,0.10412167387478673,20.958016636522046,69099.74314611549,0.0,0.0029137530318075235,5.562593511984823,0.0005238119638850486,27.06860148032723,0.06666666666666667,0.05422431346580012,-917.0,0.245,2,0.0014705882352941176,0,0.0,0,0.0,50.02418668082268,1.0004837336164336,0.0,0.0,0.0,0.07748441434471168,0.4385355533265357,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,1360,1800,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
62,5,5,15,447,1330,1776,1.5,194265.46974645738,2.9426546974645738,1.2812853758326563,0.4050690048890356,25.0,0.0,8.306498765945435,1330,1776,2191.07633118957,1.2337141504445777,0.5825314167274054,222,0,1.0345996602942173,3.956648795960943,0.04289894439821636,20.886237764337864,68062.69211318533,0.0,0.002982913464311678,5.606091871286671,0.0005320842991512602,26.78766328914838,0.061936936936936936,0.03184038786708572,-881.0,0.2516891891891892,2,0.0015037593984962407,0,0.0,0,0.0,50.17668375099029,1.0035336750197859,0.0,0.0,0.0,0.0882549199785876,0.4744660351019561,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,1330,1776,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
63,5,3,11,454,828,1080,1.5,222673.2114876923,3.226732114876923,1.2263712598953,0.3712423423252084,26.275391837185815,0.0,15.827908754348755,828,1080,1321.1911610199918,1.223325149092585,0.8275381234904964,132,0,1.1194439162890895,3.8402512491310956,0.05522186336520241,17.4009526074375,33916.4565558681,0.018115942028985508,0.003224365468824111,5.5599401408951294,0.0005799280904316391,20.997505680855664,0.08888888888888889,0.06296098230612453,-573.0,0.23425925925925925,2,0.0024154589371980675,15,0.013888888888888888,0,0.0,30.34638945782773,1.0115463152608906,0.0,0.0,0.0,0.16147410825044486,0.5743599032321272,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,828,1080,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
64,3,2,5,461,326,421,1.5,156050.92219592512,2.560509221959251,1.2492605810823232,0.2891679200107452,15.928248848045062,0.0,17.931516885757446,326,421,537.6358779515137,1.2770448407399377,0.6843417121781623,36,0,1.091170324517262,3.9503097903545306,0.04157581834937158,10.903674778575057,8235.408045141157,0.0,0.006531640930104474,5.64395906316118,0.0011572799974287813,14.454346389806512,0.12351543942992874,0.0395555770277545,-228.0,0.22802850356294538,2,0.006134969325153374,0,0.0,0,0.0,20.281014527442483,1.0140507263720735,0.0,0.0,0.0,0.18141962720058266,0.4651421460062332,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,326,421,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
65,2,4,24,468,450,576,1.5,89885.67851030562,1.8988567851030562,1.2483401660156423,0.18228359003199684,13.962716010691823,0.0,18.601646423339844,450,576,725.4571431050192,1.2594742067795472,0.7825381350967184,62,0,1.1557264471882254,4.041740895781331,0.0951816428244003,13.518761259987214,13781.315904250085,0.0,0.004474332225945681,5.720869862846377,0.0007821069755498209,16.88343479336798,0.11805555555555555,0.04563503231944533,-321.0,0.2204861111111111,2,0.0044444444444444444,0,0.0,16,0.027777777777777776,39.999999999999986,0.9999999999999746,0.0,0.0,0.0,0.25744030625522346,0.5325743248638858,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,450,576,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
66,2,2,7,475,238,293,1.5,72385.91226766369,1.7238591226766369,1.21298140264938,0.17292064536716656,11.83199283346591,0.0,17.631191730499268,238,293,354.59341669025383,1.2102164392158834,0.7425036248642279,28,0,1.2212579209200143,3.941153578340402,0.06971947802259792,8.917307773842104,4601.680437204162,0.0,0.01566932136572248,5.549306238949896,0.0028236541093621076,11.225507924688863,0.17747440273037543,0.040939630206253554,-180.0,0.19112627986348124,2,0.008403361344537815,0,0.0,0,0.0,20.670481875943725,1.0335240937971346,0.0,0.0,0.0,0.15341161692613667,0.4405329087959669,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,238,293,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
67,4,3,12,482,666,865,1.5,182374.20391218527,2.8237420391218526,1.2619006111244597,0.3484390523201121,20.41404935047185,0.0,16.94291377067566,666,865,1121.255627256286,1.2962492800650707,0.8509580139162817,104,0,1.1309211884564792,3.832034827721358,0.06745362315074659,15.06751018192817,23571.42731157057,0.0,0.004478618567504488,5.745164610312138,0.0007795457347670988,19.36754498859762,0.09710982658959537,0.06282251699844181,-464.0,0.23121387283236994,2,0.003003003003003003,0,0.0,0,0.0,30.232618915967546,1.0077539638655513,0.0,0.0,0.0,0.1710966741118045,0.5248684151585344,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,666,865,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
68,4,2,9,489,430,560,1.5,169954.76265628525,2.6995476265628526,1.234835413730058,0.3374625265354114,20.071753758063554,0.0,15.350011348724365,430,560,713.6899884615607,1.2744464079670728,0.7163320542248123,50,0,1.074650441242476,3.8550112165554378,0.08790635471276244,13.386407554328486,13358.94338601788,0.0,0.004361418426859262,5.719367053600516,0.0007625701211312978,17.21368244158942,0.10714285714285714,0.058462113965863725,-297.0,0.23392857142857143,2,0.004651162790697674,0,0.0,22,0.039285714285714285,21.682220378894797,1.0841110189446856,0.0,0.0,0.0,0.195606150499423,0.5107044703025895,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,430,560,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
69,2,4,14,496,440,569,1.5,66679.95188612162,1.6667995188612161,1.2601889475307415,0.16640523919577124,11.30704962271807,0.0,14.832427263259888,440,569,708.780687587395,1.2456602593803077,0.763380921531974,58,0,1.1178595786943382,3.923913557272701,0.09572797424870307,13.470063173068691,13623.769839409644,0.0,0.005000907953233875,5.499995930184289,0.000909256664316368,16.44586870987782,0.11247803163444639,0.03519156122387112,-308.0,0.22847100175746923,2,0.004545454545454545,0,0.0,8,0.014059753954305799,40.0,0.9999999999999749,0.0,0.0,0.0,0.14751171175564998,0.4907019327231489,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,440,569,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
70,5,5,19,503,1360,1802,1.5,200746.31211554786,3.0074631211554785,1.293114528633788,0.42375900145604145,25.03730286605401,0.0,16.044160842895508,1360,1802,2285.670708086558,1.2684077181390445,0.6866899982050579,244,0,1.073795354915474,4.0735781369971695,0.10050887317877318,20.90555026464129,69070.32180600622,0.0,0.002400970173942918,5.609600213246981,0.0004280109246061131,27.402594901095096,0.06659267480577137,0.05110681638905086,-915.0,0.2458379578246393,2,0.0014705882352941176,0,0.0,0,0.0,50.00074246199965,1.000014849239973,0.0,0.0,0.0,0.09483468561148099,0.4779574486303392,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,1360,1802,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
71,4,3,13,510,697,889,1.5,147049.53968186164,2.4704953968186163,1.261663069540758,0.3252888667942625,20.12704149869634,0.0,16.297846794128418,697,889,1080.655366928454,1.2155853396270573,0.7251833167517203,121,0,1.2030545335706528,3.9769134706700244,0.08130567007091462,15.065546262735635,24157.30793837198,0.0,0.005089383249609323,5.603976083637768,0.0009081736205955915,19.185994162172857,0.11023622047244094,0.04010324619605467,-502.0,0.2170978627671541,2,0.0028694404591104736,0,0.0,0,0.0,30.07510802373999,1.0025036007912995,0.0,0.0,0.0,0.1169278394925646,0.4575630408042762,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,697,889,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
72,5,2,21,517,535,700,1.5,154266.62863049775,2.5426662863049776,1.2502330327289528,0.38405813426092567,26.611808890355853,0.0,16.606952667236328,535,700,876.4956038713603,1.2521365769590862,0.6328730163070072,65,0,1.0670470533578793,4.050826809152008,0.049267299961864984,15.903926414986001,19767.902921408742,0.0,0.003551154172954933,5.7625830390242365,0.0006162434708369295,19.206195526619762,0.1,0.03412537112330298,-367.0,0.23714285714285716,2,0.003738317757009346,0,0.0,0,0.0,21.26587996759674,1.0632939983797838,0.0,0.0,0.0,0.14341188624064713,0.513866580012533,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,535,700,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
73,3,5,16,524,788,1051,1.5,121205.2582964517,2.212052582964517,1.2669439594444984,0.25809943194918666,16.893185976389884,0.0,15.694318056106567,788,1051,1341.6484279340807,1.276544650746033,0.6160926195893943,114,0,1.0233967116278848,4.035325999163168,0.031136393658753935,17.241887720096226,32783.87941376809,0.01903553299492386,0.003253914689364384,5.689356789783049,0.0005719301512619483,21.263936815897935,0.07231208372978117,0.032812852020081204,-522.0,0.25118934348239774,2,0.0025380710659898475,15,0.014272121788772598,0,0.0,50.002485655995386,1.0000497131198878,0.0,0.0,0.0,0.14417265220864914,0.5582485780933802,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,788,1051,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
74,3,4,6,531,664,864,1.5,166106.80309804803,2.66106803098048,1.2124184632762753,0.2596250467883433,15.0,0.0,15.96122145652771,664,864,1022.3566891331102,1.1832832050151738,0.7436342467134411,104,0,1.125178792537058,3.965400474331699,0.157796503616912,15.052450843918006,23447.506890988647,0.0,0.004381996822240068,5.650306566271923,0.0007755325787801523,18.815665376437877,0.09259259259259259,0.021023281361697125,-461.0,0.2326388888888889,2,0.0030120481927710845,0,0.0,0,0.0,40.17755478721063,1.0044388696802407,0.0,0.0,0.0,0.11972492726410768,0.5287399020745672,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,664,864,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75,4,2,9,538,430,560,1.5,163507.7638875985,2.635077638875985,1.2705893736647516,0.3546153239786843,20.0,0.0,15.020596981048584,430,560,704.7766146210004,1.258529668966072,0.6041175904575918,50,0,1.074650441242476,4.0252710710104616,0.02578323070689517,13.316207253467757,13305.0433703673,0.0,0.004726325316782896,5.632755331163509,0.0008390787525659811,16.799837371930394,0.10714285714285714,0.028788267671492344,-297.0,0.23392857142857143,2,0.004651162790697674,0,0.0,8,0.014285714285714285,21.063608752152582,1.0531804376075766,0.0,0.0,0.0,0.1733088363359451,0.49862705018483555,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,430,560,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
76,2,5,21,545,577,731,1.5,69926.42009601253,1.6992642009601253,1.2477909529910405,0.15547988462323278,10.0,0.0,15.558994770050049,577,731,900.5631439109457,1.2319605251859722,0.6966329771036249,85,0,1.1958098215764363,3.9670608000268683,0.06043476199497913,16.126642314096944,20880.565801208235,0.0,0.0028652400998284144,5.647750516862353,0.0005073241268843637,19.781605045253226,0.12859097127222982,0.03123511430817697,-420.0,0.21203830369357046,2,0.0034662045060658577,0,0.0,0,0.0,49.99999999999999,0.9999999999999798,0.0,0.0,0.0,0.15717350971474126,0.5282656025077674,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,577,731,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
77,4,2,6,552,408,544,1.5,167046.88056003265,2.6704688056003265,1.2716598330236135,0.3506685161379406,21.497533043842285,0.0,15.4021897315979,408,544,690.8263378265219,1.2699013562987536,0.5742667924223025,40,0,0.9666108463978046,3.9962935894187925,0.09202142808387456,13.178354964629605,12867.128089847978,0.0,0.0051817935298478805,5.763834520077856,0.000899018441941145,16.05653514477044,0.08823529411764706,0.03696527394809584,-269.0,0.25183823529411764,2,0.004901960784313725,0,0.0,13,0.02389705882352941,20.519979521621202,1.0259989760810089,0.0,0.0,0.0,0.16631659066556703,0.5096184293550868,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,408,544,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
78,3,5,9,559,770,1035,1.5,116417.33347658013,2.164173334765801,1.2681985355768568,0.24544612220963055,15.486556245900266,0.0,15.916888952255249,770,1035,1329.6845873393383,1.2847194080573316,0.6552589835287722,100,0,0.9773813310872655,4.010407903287351,0.08862924500374715,17.237673839726646,32324.414464736303,0.01948051948051948,0.0033485323517924775,5.637118780500539,0.0005940148650716486,20.204451725127928,0.06763285024154589,0.02163418946139846,-502.0,0.2570048309178744,2,0.0025974025974025974,15,0.014492753623188406,0,0.0,50.012175659110994,1.0002435131821998,0.0,0.0,0.0,0.15778474580506152,0.5792463523639146,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,770,1035,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
79,5,2,5,566,562,720,1.5,235572.49609474494,3.3557249609474495,1.2721760810810054,0.4465715024347573,25.713913453639424,0.0,15.232784032821655,562,720,917.0991766551448,1.2737488564654789,0.7012494459486085,78,0,1.154428967027757,3.920946716409293,0.10711929490963348,16.02285907681018,20423.535341908086,0.0,0.0025013691393882026,5.64930055603666,0.00044277501516800657,21.01786337310725,0.11666666666666667,0.0372499706593012,-401.0,0.22083333333333333,2,0.0035587188612099642,0,0.0,0,0.0,22.18869360563222,1.1094346802815556,0.0,0.0,0.0,0.21757991550185635,0.5515853615973225,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,562,720,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
